ImbCoL;PyMFE;Both
2.09496378898621;0.605265855789185;2.7002296447754
0.792666912078857;0.368700981140137;1.16136789321899
2.13476300239563;0.634758710861206;2.76952171325684
2.04717302322388;0.593790054321289;2.64096307754517
2.09097695350647;0.604513168334961;2.69549012184143
2.15750002861023;0.605507135391235;2.76300716400147
1.93868207931519;0.601172924041748;2.53985500335694
1.94021797180176;0.610641956329346;2.55085992813111
1.93901610374451;0.598273992538452;2.53729009628296
1.96896505355835;0.657081127166748;2.6260461807251
1.98843312263489;0.990277051925659;2.97871017456055
4.91553497314453;1.2512309551239;6.16676592826843
2.14866995811462;0.575845003128052;2.72451496124267
6.22779297828674;1.61074924468994;7.83854222297668
9.11129117012024;1.89920687675476;11.010498046875
2.50784087181091;0.653439044952393;3.1612799167633
5.17716693878174;1.56441020965576;6.7415771484375
2.08764410018921;0.561820030212402;2.64946413040161
2.59955406188965;0.716179847717285;3.31573390960694
1.92758798599243;0.70284628868103;2.63043427467346
2.08129811286926;0.692122936248779;2.77342104911804
2.95500588417053;0.849545001983643;3.80455088615417
2.01099610328674;0.623205900192261;2.634202003479
0.808583974838257;0.344723224639893;1.15330719947815
0.80390214920044;0.329830884933472;1.13373303413391
2.42243981361389;0.758018016815186;3.18045783042908
1.86585903167725;0.596113920211792;2.46197295188904
2.6432478427887;0.791620969772339;3.43486881256104
0.799399137496948;0.303497076034546;1.10289621353149
0.788552045822144;0.355065107345581;1.14361715316773
4.8752121925354;1.55060386657715;6.42581605911255
2.21717309951782;0.544831037521362;2.76200413703918
1.96212100982666;0.635993242263794;2.59811425209045
1.92942094802856;0.786427021026611;2.71584796905517
1.92753100395203;0.605787992477417;2.53331899642945
2.02882385253906;0.598241090774536;2.6270649433136
1.98937511444092;0.586302995681763;2.57567811012268
3.6859290599823;1.05041813850403;4.73634719848633
2.26732206344604;0.587464809417725;2.85478687286377
1.92595100402832;0.704728126525879;2.6306791305542
3.1127450466156;1.29202699661255;4.40477204322815
2.08383584022522;0.817180156707764;2.90101599693298
2.90616798400879;0.704901933670044;3.61106991767883
2.03914213180542;0.593035936355591;2.63217806816101
2.08838891983032;0.586766004562378;2.6751549243927
2.6455340385437;0.71176290512085;3.35729694366455
0.77147388458252;0.292762994766235;1.06423687934876
1.97419309616089;0.635288715362549;2.60948181152344
3.17358994483948;0.969174861907959;4.14276480674744
0.876380920410156;0.329174041748047;1.2055549621582
2.01335000991821;0.60379695892334;2.61714696884155
4.09086990356445;1.1675112247467;5.25838112831115
0.77212405204773;0.410442590713501;1.18256664276123
1.77214407920837;0.546398162841797;2.31854224205017
1.25847387313843;0.377900123596191;1.63637399673462
7.24815583229065;1.69399380683899;8.94214963912964
2.02047991752625;0.516042947769165;2.53652286529542
2.14720606803894;0.58617377281189;2.73337984085083
1.95272994041443;0.605859041213989;2.55858898162842
1.91580581665039;0.589897155761719;2.50570297241211
2.1645839214325;0.588253021240234;2.75283694267273
2.43900299072266;0.711297988891602;3.15030097961426
1.93506002426147;0.609614133834839;2.54467415809631
2.48594284057617;0.650108098983765;3.13605093955994
1.96162605285645;0.58942985534668;2.55105590820313
2.0636420249939;0.62767505645752;2.69131708145142
2.56887102127075;0.652349948883057;3.22122097015381
2.17641806602478;0.558974981307983;2.73539304733276
1.84477400779724;0.614529132843018;2.45930314064026
1.97549676895142;0.685115098953247;2.66061186790467
1.91196894645691;0.796310901641846;2.70827984809876
1.94500184059143;0.644438982009888;2.58944082260132
0.781225919723511;0.344268083572388;1.1254940032959
1.95999717712402;0.633596897125244;2.59359407424926
3.7664520740509;1.02193999290466;4.78839206695556
1.90532088279724;0.583011150360107;2.48833203315735
4.57863807678223;1.48797965049744;6.06661772727967
2.04989910125732;0.55557918548584;2.60547828674316
0.900623083114624;0.286979198455811;1.18760228157044
2.02578592300415;0.641670942306519;2.66745686531067
0.85366702079773;0.313477039337158;1.16714406013489
2.57627010345459;0.644156932830811;3.2204270362854
3.05955195426941;0.495946884155273;3.55549883842468
1.98772096633911;0.597778797149658;2.58549976348877
2.7113618850708;0.712101221084595;3.4234631061554
2.25390195846558;0.60212779045105;2.85602974891663
8.90252208709717;1.89948916435242;10.8020112514496
0.78758978843689;0.386309862136841;1.17389965057373
0.86577582359314;0.309396982192993;1.17517280578613
5.3912570476532;1.60066199302673;6.99191904067993
2.75378584861755;0.601574897766113;3.35536074638366
2.25546598434448;0.587817907333374;2.84328389167785
1.86350297927856;0.595082759857178;2.45858573913574
3.19112801551819;0.948284864425659;4.13941287994385
1.9507040977478;0.55308198928833;2.50378608703613
2.23404717445374;0.577069044113159;2.8111162185669
2.01572418212891;0.621305704116821;2.63702988624573
2.77570509910583;0.721541881561279;3.49724698066711
2.4531409740448;0.711817026138306;3.16495800018311
1.89375519752502;0.574705123901367;2.46846032142639
3.16149091720581;0.934591054916382;4.09608197212219
2.02283716201782;0.586717844009399;2.60955500602722
1.97935199737549;0.574933052062988;2.55428504943848
3.92623782157898;1.15872311592102;5.0849609375
4.68218803405762;1.22245192527771;5.90463995933533
4.82551598548889;1.22067904472351;6.0461950302124
2.07924890518188;0.572317123413086;2.65156602859497
1.87612414360046;0.583101987838745;2.45922613143921
1.92688703536987;0.600646257400513;2.52753329277038
0.781216859817505;0.337471008300781;1.11868786811829
1.92959403991699;0.60226321220398;2.53185725212097
2.32460308074951;0.6455397605896;2.97014284133911
4.01033687591553;1.18481206893921;5.19514894485474
3.35891389846802;1.08009886741638;4.4390127658844
1.93935585021973;0.565684080123901;2.50503993034363
1.96628308296204;0.606740951538086;2.57302403450013
2.28755187988281;0.734848022460938;3.02239990234375
3.59991884231567;1.11521100997925;4.71512985229492
0.802272081375122;0.288428068161011;1.09070014953613
2.08468389511108;0.574734926223755;2.65941882133484
1.48656702041626;0.478655815124512;1.96522283554077
1.11348104476929;0.309489011764526;1.42297005653382
0.773135900497437;0.320603847503662;1.0937397480011
1.12660598754883;0.370172023773193;1.49677801132202
5.2807629108429;1.54191017150879;6.82267308235169
4.54165697097778;1.3271369934082;5.86879396438598
4.55990791320801;1.24404096603394;5.80394887924195
5.4704921245575;1.51145601272583;6.98194813728333
0.762923955917358;0.315297842025757;1.07822179794312
6.14294791221619;1.73713397979736;7.88008189201355
3.09107804298401;0.794923067092896;3.88600111007691
3.102205991745;0.963804006576538;4.06600999832154
2.4261269569397;0.62823486328125;3.05436182022095
2.38461995124817;0.670610904693604;3.05523085594177
2.69023489952087;0.605129241943359;3.29536414146423
3.59200382232666;1.01655673980713;4.60856056213379
2.06258893013;0.589799880981445;2.65238881111145
3.51953387260437;1.03605103492737;4.55558490753174
2.81889486312866;0.632473707199097;3.45136857032776
3.45068693161011;1.00548315048218;4.45617008209229
1.84292101860046;0.544093132019043;2.3870141506195
2.10452914237976;0.64029598236084;2.7448251247406
2.05317902565002;1.343022108078;3.39620113372802
1.96624183654785;0.622192859649658;2.58843469619751
1.94058012962341;0.551139831542969;2.49171996116638
2.65176606178284;0.655132055282593;3.30689811706543
7.7463538646698;1.72944092750549;9.47579479217529
2.32161498069763;0.576005935668945;2.89762091636658
2.12751793861389;0.583181142807007;2.7106990814209
3.3156099319458;1.03405809402466;4.34966802597046
8.20889616012573;1.60927104949951;9.81816720962524
1.90533399581909;0.546272039413452;2.45160603523254
2.94085597991943;0.838099956512451;3.77895593643188
3.63631296157837;1.12625694274902;4.76256990432739
1.10997295379639;0.30219292640686;1.41216588020325
1.97120785713196;0.596680879592896;2.56788873672486
3.45290589332581;1.07347774505615;4.52638363838196
0.791471004486084;0.29903507232666;1.09050607681274
2.69492411613464;0.713705062866211;3.40862917900085
2.85241603851318;0.704531908035278;3.55694794654846
4.12530398368835;1.22506403923035;5.3503680229187
1.09124493598938;0.4095299243927;1.50077486038208
1.9871997833252;0.586196899414063;2.57339668273926
1.11211013793945;0.34514307975769;1.45725321769714
0.822699069976807;0.306840181350708;1.12953925132752
4.71124696731567;1.30153870582581;6.01278567314148
1.94383502006531;0.490066051483154;2.43390107154846
2.69419503211975;0.644174814224243;3.33836984634399
1.68627190589905;0.521203994750977;2.20747590065003
2.17476606369019;0.454937934875488;2.62970399856568
1.51324701309204;0.464004278182983;1.97725129127502
1.50874996185303;0.472797155380249;1.98154711723328
3.70292115211487;1.14193105697632;4.84485220909119
4.13621711730957;1.17773985862732;5.31395697593689
4.64835500717163;1.29197311401367;5.9403281211853
1.46713089942932;0.374540090560913;1.84167098999023
2.90150713920593;0.814531087875366;3.7160382270813
1.98182892799377;0.526576042175293;2.50840497016906
2.73599100112915;0.670510768890381;3.40650177001953
2.15644598007202;0.601359128952026;2.75780510902405
2.6095860004425;0.652892827987671;3.26247882843017
3.24545407295227;1.04019904136658;4.28565311431885
0.774996042251587;0.283103227615356;1.05809926986694
2.021329164505;0.613960981369019;2.63529014587402
2.18706202507019;0.642063856124878;2.82912588119507
0.870310068130493;0.301791906356812;1.17210197448731
0.897650003433228;0.321205139160156;1.21885514259338
1.85227704048157;0.634099006652832;2.4863760471344
2.57526588439941;0.832636833190918;3.40790271759033
1.90471696853638;0.507162094116211;2.41187906265259
0.791351795196533;0.298117160797119;1.08946895599365
2.66809606552124;0.693727016448975;3.36182308197022
2.76465010643005;0.695016860961914;3.45966696739196
2.96159601211548;0.842679738998413;3.80427575111389
3.31246900558472;1.07337188720703;4.38584089279175
3.09710097312927;1.0124499797821;4.10955095291137
2.6914849281311;0.741586923599243;3.43307185173034
1.09891200065613;0.337230920791626;1.43614292144776
0.843314170837402;0.326493978500366;1.16980814933777
4.63707113265991;1.21552515029907;5.85259628295898
1.25012707710266;0.376668214797974;1.62679529190063
1.37737417221069;0.444997787475586;1.82237195968628
1.11798596382141;0.326380014419556;1.44436597824097
1.34905409812927;0.441012144088745;1.79006624221802
1.23346018791199;0.396103858947754;1.62956404685974
1.2225239276886;0.474429130554199;1.6969530582428
1.73055195808411;0.515371084213257;2.24592304229737
4.73300790786743;1.19974517822266;5.93275308609009
3.59478187561035;1.12164092063904;4.71642279624939
4.26039505004883;1.20721530914307;5.4676103591919
1.55837988853455;0.320039987564087;1.87841987609864
3.97067999839783;1.22998523712158;5.20066523551941
3.81129002571106;1.14063286781311;4.95192289352417
3.97404003143311;1.16975021362305;5.14379024505616
4.36700916290283;1.16850996017456;5.53551912307739
0.7309250831604;0.25273609161377;0.98366117477417
0.749063014984131;0.31470799446106;1.06377100944519
0.765103101730347;0.317120790481567;1.08222389221191
0.774285793304443;0.354012250900269;1.12829804420471
0.830820798873901;0.341584920883179;1.17240571975708
0.752696990966797;0.309524774551392;1.06222176551819
0.78657603263855;0.31290078163147;1.09947681427002
0.739033937454224;0.371146440505981;1.11018037796021
0.832497835159302;0.350829124450684;1.18332695960999
0.796246767044067;0.316227197647095;1.11247396469116
0.755700826644897;0.351500988006592;1.10720181465149
0.860969066619873;0.332008838653564;1.19297790527344
0.805191040039062;0.314114093780518;1.11930513381958
0.794838905334473;0.354083776473999;1.14892268180847
0.786854028701782;0.338342905044556;1.12519693374634
4.2574508190155;1.13587093353271;5.39332175254821
1.77510595321655;0.493921995162964;2.26902794837951
0.756132125854492;0.407909870147705;1.1640419960022
1.46200704574585;0.388429164886475;1.85043621063233
1.09554004669189;0.41854190826416;1.51408195495605
1.17277789115906;0.36871600151062;1.54149389266968
1.13971710205078;0.406507968902588;1.54622507095337
1.88986301422119;0.84834098815918;2.73820400238037
1.63120913505554;0.427336931228638;2.05854606628418
1.76260209083557;0.540802240371704;2.30340433120727
3.84832501411438;1.16169905662537;5.01002407073975
4.09053111076355;1.24921607971191;5.33974719047546
4.0232298374176;1.15156388282776;5.17479372024536
1.68357110023499;0.43407678604126;2.11764788627625
1.55940008163452;0.432722806930542;1.99212288856506
4.18508887290955;1.2538149356842;5.43890380859375
1.38555407524109;0.418226957321167;1.80378103256226
1.43650197982788;0.449146270751953;1.88564825057983
1.40095996856689;0.438426971435547;1.83938694000244
1.65868306159973;0.395678043365479;2.05436110496521
1.66212296485901;0.423414945602417;2.08553791046143
0.879056930541992;0.307318925857544;1.18637585639954
0.79230785369873;0.319948196411133;1.11225605010986
1.10486698150635;0.365940093994141;1.47080707550049
0.806824922561646;0.308398008346558;1.1152229309082
0.908824920654297;0.33565092086792;1.24447584152222
1.00045204162598;0.348434925079346;1.34888696670533
0.759391069412231;0.308394908905029;1.06778597831726
0.790319919586182;0.336339950561523;1.12665987014771
1.00630784034729;0.386425971984863;1.39273381233215
0.750958919525146;0.305851221084595;1.05681014060974
0.77908205986023;0.350794076919556;1.12987613677979
1.38207316398621;0.467254877090454;1.84932804107666
3.49284315109253;1.12413287162781;4.61697602272034
3.79487705230713;1.22853302955627;5.0234100818634
1.47856903076172;0.418913125991821;1.89748215675354
1.69518303871155;0.40806770324707;2.10325074195862
3.67340517044067;1.10887098312378;4.78227615356445
4.19849801063538;1.20769906044006;5.40619707107544
4.41433501243591;1.23481583595276;5.64915084838867
1.49958896636963;0.487658977508545;1.98724794387818
3.71691799163818;1.2077202796936;4.92463827133178
3.7899432182312;1.13621997833252;4.92616319656372
3.90301299095154;1.18571281433105;5.08872580528259
3.83084416389465;1.12429714202881;4.95514130592346
3.71725916862488;1.10770893096924;4.82496809959412
3.7854630947113;1.21316027641296;4.99862337112426
1.56087899208069;0.38611888885498;1.94699788093567
1.51911211013794;0.40277099609375;1.92188310623169
1.53860116004944;0.428816080093384;1.96741724014282
1.62172389030457;0.40254807472229;2.02427196502686
1.41682505607605;0.464242219924927;1.88106727600098
1.4617190361023;0.437949180603027;1.89966821670533
1.45714497566223;0.43674111366272;1.89388608932495
3.81639504432678;1.23726892471313;5.05366396903991
1.52670693397522;0.413167953491211;1.93987488746643
2.83108305931091;0.75729775428772;3.58838081359863
2.23195815086365;0.606275081634522;2.83823323249817
2.72771501541138;0.784715890884399;3.51243090629578
1.95509195327759;0.594787120819092;2.54987907409668
2.01506114006042;0.658354759216309;2.67341589927673
1.43998694419861;0.371286153793335;1.81127309799195
1.4074821472168;0.430016994476318;1.83749914169312
1.47594380378723;0.361240148544312;1.83718395233154
1.41139006614685;0.442135095596314;1.85352516174316
0.820819139480591;0.281800031661987;1.10261917114258
0.795040845870972;0.354076862335205;1.14911770820618
2.06167101860046;0.671004772186279;2.73267579078674
1.88589215278625;0.619325160980225;2.50521731376648
1.88601303100586;0.641508102416992;2.52752113342285